booking_id,client_id,service_type,shoot_date,shoot_days,location_city,currency,gross_amount_ngn,discount_pct,net_amount_ngn,fx_converted,status,lead_source,vat_applied,notes,dq_flags
BK-02619,XT-00467,Commercial / TVC,2024-10-21,2,Lagos,NGN,36256000.0,0.0,36256000.0,False,In Production,Unknown,True,RAW files delivered on 2 x 1TB SSD,shoot_days_counted_from_timesheets
BK-02620,XT-00429,Music Video,2024-10-21,3,Lagos,NGN,16480000.0,0.0,16480000.0,False,Postponed,Agency Partner,True,client rescheduled once,No issues
BK-02621,XT-01779,Short Film,2024-10-22,1,Accra,NGN,25586000.0,0.05,24306700.0,False,Completed,Unknown,False,client rescheduled once,No issues
BK-02622,XT-00430,Wedding Film,2024-10-23,1,Lagos,NGN,5528000.0,0.0,5528000.0,False,Completed,Unknown,False,RAW files delivered on 2 x 1TB SSD,No issues
BK-02623,XT-00912,Unknown,2024-10-24,2,Abuja,NGN,4594000.0,0.0,4594000.0,False,Completed,TikTok,True,Not applicable,service_type_missing
BK-02624,XT-01759,Studio Rental,2024-10-24,1,Lagos,NGN,691000.0,0.05,656450.0,False,Completed,Agency Partner,False,"Client said ""make it cinematic, like Nolan""",No issues
BK-02625,XT-01334,Music Video,2024-10-24,1,Lagos,NGN,4059000.0,0.05,3856050.0,False,Postponed,Repeat Client,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02626,XT-00667,Event Coverage,2024-10-25,1,Lagos,NGN,5390000.0,0.0,5390000.0,False,Completed,Referral,True,Not applicable,No issues
BK-02627,XT-01397,Event Coverage,2024-10-25,1,Abuja,NGN,5275000.0,0.0,5275000.0,False,Completed,Walk-in,True,Not applicable,No issues
BK-02628,XT-01652,Wedding Film,2024-10-26,1,London,NGN,12058200.0,0.0,12058200.0,True,Completed,Repeat Client,True,Not applicable,fx_rate_carried_from_earlier_day
BK-02629,XT-00279,Event Coverage,2024-10-26,1,Lagos,NGN,2439000.0,0.0,2439000.0,False,In Production,Agency Partner,True,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02630,XT-00891,Studio Rental,2024-10-26,1,Kano,NGN,325000.0,0.0,325000.0,False,Cancelled,Google,True,Not applicable,No issues
BK-02631,XT-00369,Photoshoot,2024-10-27,2,Port Harcourt,NGN,2217000.0,0.0,2217000.0,False,Completed,TikTok,False,location permit paid by client,No issues
BK-02632,XT-00500,Studio Rental,2024-10-27,4,Johannesburg,NGN,698000.0,0.0,698000.0,False,Completed,Unknown,True,"See contract, clause 4b - travel, per diem",No issues
BK-02633,XT-00717,Photoshoot,2024-10-27,1,Lagos,NGN,1250000.0,0.0,1250000.0,False,Cancelled,Google,True,Not applicable,No issues
BK-02634,XT-00517,Event Coverage,2024-10-27,1,Abuja,NGN,5080000.0,0.0,5080000.0,False,Completed,Walk-in,True,"See contract, clause 4b - travel, per diem",No issues
BK-02635,XT-00047,Wedding Film,2024-10-27,1,Lagos,NGN,5908000.0,0.0,5908000.0,False,Completed,Repeat Client,True,"half payment received, balance pending",No issues
BK-02636,XT-00121,Wedding Film,2024-10-27,1,Port Harcourt,NGN,4028000.0,0.0,4028000.0,False,Completed,Repeat Client,True,Not applicable,No issues
BK-02637,XT-01284,Short Film,2024-10-28,1,Lagos,NGN,19980000.0,0.0,19980000.0,False,In Production,Instagram,False,"Client said ""make it cinematic, like Nolan""",No issues
BK-02638,XT-00852,Corporate Documentary,2024-10-28,1,Lagos,NGN,13295000.0,0.0,13295000.0,False,Unknown,Walk-in,False,location permit paid by client,status_missing
BK-02639,XT-01616,Corporate Documentary,2024-10-28,1,London,NGN,27456568.0,0.0,27456568.0,True,Postponed,TikTok,False,location permit paid by client,No issues
BK-02640,XT-01160,Corporate Documentary,2024-10-28,1,Abuja,NGN,13503000.0,0.0,13503000.0,False,Completed,Walk-in,True,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02641,XT-00927,Wedding Film,2024-10-29,1,Dubai,NGN,15495591.8,0.0,15495591.8,True,Completed,TikTok,True,"See contract, clause 4b - travel, per diem",No issues
BK-02642,XT-00390,Event Coverage,2024-10-29,1,Port Harcourt,NGN,3473000.0,0.05,3299350.0,False,Completed,Referral,True,location permit paid by client,No issues
BK-02643,XT-00623,Event Coverage,2024-10-29,2,Kano,NGN,7194000.0,0.0,7194000.0,False,Postponed,Walk-in,False,Not applicable,No issues
BK-02644,XT-00097,Photoshoot,2024-10-29,1,Port Harcourt,NGN,1264000.0,0.0,1264000.0,False,Completed,Walk-in,True,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02645,XT-01477,Event Coverage,2024-10-30,1,Atlanta,NGN,8687563.31,0.0,8687563.31,True,Completed,Unknown,True,drone denied by airport authority,No issues
BK-02646,XT-00934,Studio Rental,2024-10-30,1,Abuja,NGN,1068000.0,0.0,1068000.0,False,Completed,Repeat Client,True,Not applicable,No issues
BK-02647,XT-00328,Event Coverage,2024-10-30,1,Atlanta,NGN,2273925.97,0.0,2273925.97,True,Cancelled,TikTok,True,"Client said ""make it cinematic, like Nolan""",No issues
BK-02648,XT-00532,Wedding Film,2024-10-31,1,Kano,NGN,3454000.0,0.05,3281300.0,False,Postponed,Unknown,False,client rescheduled once,No issues
BK-02649,XT-01487,Event Coverage,2024-10-31,1,Ibadan,NGN,2929000.0,0.0,2929000.0,False,Completed,Referral,False,"See contract, clause 4b - travel, per diem",No issues
BK-02650,XT-00468,Unknown,2024-10-31,3,Port Harcourt,NGN,2299000.0,0.0,2299000.0,False,Postponed,Repeat Client,False,RAW files delivered on 2 x 1TB SSD,service_type_missing
BK-02651,XT-01334,Wedding Film,2024-11-01,1,Lagos,NGN,3402000.0,0.0,3402000.0,False,Completed,Google,True,drone denied by airport authority,location_city_taken_from_client
BK-02652,XT-00811,Photoshoot,2024-11-01,2,London,NGN,8884720.2,0.0,8884720.2,True,Completed,Repeat Client,False,Not applicable,No issues
BK-02653,XT-00996,Short Film,2024-11-01,1,Lagos,NGN,25469000.0,0.0,25469000.0,False,In Production,Instagram,True,Not applicable,No issues
BK-02654,XT-00251,Corporate Documentary,2024-11-01,1,Abuja,NGN,13562000.0,0.0,13562000.0,False,Completed,Agency Partner,True,Not applicable,No issues
BK-02655,XT-00688,Wedding Film,2024-11-01,1,Enugu,NGN,4286000.0,0.0,4286000.0,False,Completed,TikTok,True,location permit paid by client,No issues
BK-02656,XT-01139,Studio Rental,2024-11-01,2,London,NGN,3560189.3,0.0,3560189.3,True,Completed,Walk-in,True,"See contract, clause 4b - travel, per diem",No issues
BK-02657,XT-01740,Commercial / TVC,2024-11-01,1,Lagos,NGN,22208000.0,0.0,22208000.0,False,In Production,Referral,True,Not applicable,No issues
BK-02658,XT-00895,Photoshoot,2024-11-01,2,Abuja,NGN,5400000.0,0.0,5400000.0,False,Completed,Repeat Client,False,Not applicable,shoot_days_counted_from_timesheets
BK-02659,XT-01667,Wedding Film,2024-11-02,1,Lagos,NGN,8010000.0,0.0,8010000.0,False,Completed,Agency Partner,False,Not applicable,No issues
BK-02660,XT-00653,Photoshoot,2024-11-02,1,Lagos,NGN,3367000.0,0.0,3367000.0,False,Completed,Referral,True,"See contract, clause 4b - travel, per diem",No issues
BK-02661,XT-00534,Wedding Film,2024-11-02,1,Port Harcourt,NGN,6384000.0,0.0,6384000.0,False,In Production,Referral,True,"half payment received, balance pending",No issues
BK-02662,XT-00838,Wedding Film,2024-11-02,2,Lagos,NGN,10584000.0,0.0,10584000.0,False,Completed,TikTok,True,location permit paid by client,No issues
BK-02663,XT-01154,Event Coverage,2024-11-03,1,London,NGN,4725915.0,0.0,4725915.0,True,Invoiced,Instagram,True,Not applicable,fx_rate_carried_from_earlier_day
BK-02664,XT-00444,Corporate Documentary,2024-11-03,1,Lagos,NGN,4655000.0,0.0,4655000.0,False,Postponed,Unknown,False,Not applicable,No issues
BK-02665,XT-01732,Corporate Documentary,2024-11-03,1,Nairobi,NGN,14739000.0,0.0,14739000.0,False,In Production,Unknown,True,"Client said ""make it cinematic, like Nolan""",location_city_taken_from_client
BK-02666,XT-00604,Wedding Film,2024-11-03,2,Dubai,NGN,20304407.82,0.0,20304407.82,True,Invoiced,Google,False,Not applicable,fx_rate_carried_from_earlier_day
BK-02667,XT-01398,Commercial / TVC,2024-11-03,1,Lagos,NGN,13079000.0,0.0,13079000.0,False,Completed,Repeat Client,True,Not applicable,location_city_taken_from_client
BK-02668,XT-01783,Event Coverage,2024-11-03,1,Lagos,NGN,5459000.0,0.0,5459000.0,False,Completed,Referral,True,"Client said ""make it cinematic, like Nolan""",location_city_taken_from_client
BK-02669,XT-01361,Wedding Film,2024-11-03,1,Nairobi,NGN,3037000.0,0.0,3037000.0,False,Cancelled,TikTok,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02670,XT-01177,Music Video,2024-11-03,1,Nairobi,NGN,13876000.0,0.0,13876000.0,False,Completed,Referral,True,Not applicable,No issues
BK-02671,XT-00424,Commercial / TVC,2024-11-04,2,Nairobi,NGN,18871000.0,0.0,18871000.0,False,Postponed,Instagram,True,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02672,XT-01171,Photoshoot,2024-11-04,1,Accra,NGN,3143000.0,0.0,3143000.0,False,Cancelled,Walk-in,True,"half payment received, balance pending",No issues
BK-02673,XT-00028,Commercial / TVC,2024-11-04,1,Port Harcourt,NGN,19958000.0,0.0,19958000.0,False,Completed,Agency Partner,True,"half payment received, balance pending",No issues
BK-02674,XT-01039,Photoshoot,2024-11-04,1,Nairobi,NGN,1445000.0,0.05,1372750.0,False,Completed,Repeat Client,True,Not applicable,No issues
BK-02675,XT-01155,Wedding Film,2024-11-05,4,Nairobi,NGN,15848000.0,0.0,15848000.0,False,Invoiced,Google,False,Not applicable,No issues
BK-02676,XT-01041,Event Coverage,2024-11-05,1,Accra,NGN,3181000.0,0.1,2862900.0,False,Completed,Google,False,Not applicable,No issues
BK-02677,XT-00750,Music Video,2024-11-05,1,London,NGN,13207500.8,0.0,13207500.8,True,Completed,Referral,True,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02678,XT-00140,Photoshoot,2024-11-05,1,Lagos,NGN,2654000.0,0.0,2654000.0,False,Completed,Agency Partner,True,Not applicable,No issues
BK-02679,XT-01089,Short Film,2024-11-05,1,Ibadan,NGN,9038000.0,0.0,9038000.0,False,Invoiced,Unknown,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02680,XT-01473,Wedding Film,2024-11-06,1,Accra,NGN,3851000.0,0.0,3851000.0,False,Completed,Repeat Client,True,"Client said ""make it cinematic, like Nolan""",No issues
BK-02681,XT-00486,Event Coverage,2024-11-06,1,Lagos,NGN,2239000.0,0.0,2239000.0,False,Completed,Instagram,True,drone denied by airport authority,No issues
BK-02682,XT-01500,Studio Rental,2024-11-07,4,Ibadan,NGN,1235000.0,0.0,1235000.0,False,Invoiced,Google,True,Not applicable,No issues
BK-02683,XT-01714,Photoshoot,2024-11-08,3,Abuja,NGN,1713000.0,0.0,1713000.0,False,Completed,Agency Partner,False,client rescheduled once,No issues
BK-02684,XT-00592,Wedding Film,2024-11-08,1,Lagos,NGN,2751000.0,0.0,2751000.0,False,Completed,TikTok,True,Not applicable,No issues
BK-02685,XT-01075,Wedding Film,2024-11-08,1,Enugu,NGN,2659000.0,0.0,2659000.0,False,Cancelled,Walk-in,True,location permit paid by client,No issues
BK-02686,XT-01160,Wedding Film,2024-11-08,1,Abuja,NGN,7178000.0,0.0,7178000.0,False,Completed,Referral,True,Not applicable,No issues
BK-02687,XT-01688,Unknown,2024-11-09,1,Lagos,NGN,4967000.0,0.1,4470300.0,False,Completed,Agency Partner,True,Not applicable,service_type_missing
BK-02688,XT-01053,Music Video,2024-11-09,2,Lagos,NGN,8977000.0,0.05,8528150.0,False,Invoiced,Agency Partner,True,Not applicable,location_city_taken_from_client
BK-02689,XT-00167,Wedding Film,2024-11-09,1,Nairobi,NGN,3424000.0,0.0,3424000.0,False,Completed,Google,True,"See contract, clause 4b - travel, per diem",No issues
BK-02690,XT-00647,Commercial / TVC,2024-11-09,1,Ibadan,NGN,20097000.0,0.0,20097000.0,False,Completed,Walk-in,False,location permit paid by client,shoot_days_counted_from_timesheets
BK-02691,XT-00868,Wedding Film,2024-11-10,2,Ibadan,NGN,10086000.0,0.0,10086000.0,False,Completed,TikTok,True,client rescheduled once,No issues
BK-02692,XT-00854,Wedding Film,2024-11-10,1,Lagos,NGN,3044000.0,0.0,3044000.0,False,In Production,Instagram,True,Not applicable,No issues
BK-02693,XT-01235,Unknown,2024-11-10,1,London,NGN,3540788.7,0.0,3540788.7,True,Completed,Agency Partner,False,"Client said ""make it cinematic, like Nolan""","service_type_missing,fx_rate_carried_from_earlier_day"
BK-02694,XT-00085,Event Coverage,2024-11-10,3,Kano,NGN,3963000.0,0.0,3963000.0,False,Postponed,Agency Partner,True,"See contract, clause 4b - travel, per diem",No issues
BK-02695,XT-00221,Photoshoot,2024-11-11,1,Nairobi,NGN,3922000.0,0.0,3922000.0,False,Postponed,TikTok,False,"half payment received, balance pending",No issues
BK-02696,XT-01635,Unknown,2024-11-11,1,Lagos,NGN,6758000.0,0.0,6758000.0,False,Completed,TikTok,True,Not applicable,service_type_missing
BK-02697,XT-00712,Commercial / TVC,2024-11-11,1,Lagos,NGN,42909000.0,0.0,42909000.0,False,Completed,Walk-in,True,Not applicable,No issues
BK-02698,XT-00332,Photoshoot,2024-11-11,1,Lagos,NGN,1518000.0,0.0,1518000.0,False,Completed,Instagram,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02699,XT-00743,Commercial / TVC,2024-11-12,1,Lagos,NGN,31547000.0,0.15,26814950.0,False,Completed,Unknown,True,Not applicable,No issues
BK-02700,XT-01613,Photoshoot,2024-11-12,1,Abuja,NGN,2465000.0,0.0,2465000.0,False,Completed,Walk-in,True,drone denied by airport authority,No issues
BK-02701,XT-00029,Wedding Film,2024-11-12,1,Lagos,NGN,3880000.0,0.0,3880000.0,False,Completed,Walk-in,False,"Client said ""make it cinematic, like Nolan""",No issues
BK-02702,XT-01432,Photoshoot,2024-11-12,1,Atlanta,NGN,7648625.0,0.0,7648625.0,True,Completed,Referral,True,location permit paid by client,No issues
BK-02703,XT-01671,Wedding Film,2024-11-13,1,Lagos,NGN,7074000.0,0.0,7074000.0,False,Completed,Unknown,True,location permit paid by client,No issues
BK-02704,XT-01371,Photoshoot,2024-11-14,2,Lagos,NGN,1656000.0,0.05,1573200.0,False,Completed,Unknown,False,"Client said ""make it cinematic, like Nolan""",No issues
BK-02705,XT-01337,Wedding Film,2024-11-14,1,Port Harcourt,NGN,8122000.0,0.0,8122000.0,False,Postponed,Instagram,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02706,XT-00387,Photoshoot,2024-11-14,1,Abuja,NGN,1401000.0,0.0,1401000.0,False,In Production,Agency Partner,False,Not applicable,No issues
BK-02707,XT-01636,Event Coverage,2024-11-14,1,Port Harcourt,NGN,1873000.0,0.1,1685700.0,False,Completed,Agency Partner,True,"Client said ""make it cinematic, like Nolan""",location_city_taken_from_client
BK-02708,XT-00708,Music Video,2024-11-15,1,Abuja,NGN,5562000.0,0.1,5005800.0,False,In Production,Referral,True,"See contract, clause 4b - travel, per diem",location_city_taken_from_client
BK-02709,XT-00488,Photoshoot,2024-11-15,2,Johannesburg,NGN,3433000.0,0.0,3433000.0,False,Cancelled,Agency Partner,True,Not applicable,No issues
BK-02710,XT-00718,Event Coverage,2024-11-15,1,London,NGN,4489111.33,0.0,4489111.33,True,Completed,Instagram,False,Not applicable,No issues
BK-02711,XT-00724,Music Video,2024-11-15,2,Abuja,NGN,15480000.0,0.0,15480000.0,False,Completed,TikTok,True,Not applicable,location_city_taken_from_client
BK-02712,XT-01736,Wedding Film,2024-11-16,2,Lagos,NGN,9222000.0,0.0,9222000.0,False,Cancelled,Agency Partner,False,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02713,XT-00080,Studio Rental,2024-11-16,2,Lagos,NGN,2044000.0,0.0,2044000.0,False,Completed,Unknown,False,client rescheduled once,No issues
BK-02714,XT-00539,Event Coverage,2024-11-16,2,Lagos,NGN,4658000.0,0.0,4658000.0,False,Completed,Walk-in,True,Not applicable,No issues
BK-02715,XT-01616,Event Coverage,2024-11-16,2,London,NGN,4390809.62,0.0,4390809.62,True,Cancelled,Referral,True,Not applicable,fx_rate_carried_from_earlier_day
BK-02716,XT-00392,Event Coverage,2024-11-17,1,Abuja,NGN,1224000.0,0.0,1224000.0,False,Completed,TikTok,False,"Client said ""make it cinematic, like Nolan""",No issues
BK-02717,XT-01307,Commercial / TVC,2024-11-17,1,Lagos,NGN,19252000.0,0.0,19252000.0,False,Completed,Repeat Client,True,Not applicable,No issues
BK-02718,XT-00024,Event Coverage,2024-11-17,2,Atlanta,NGN,3933763.5,0.0,3933763.5,True,Completed,Walk-in,True,"Overtime: crew stayed till 2am, billed separately",fx_rate_carried_from_earlier_day
BK-02719,XT-00620,Photoshoot,2024-11-17,1,Kano,NGN,1079000.0,0.0,1079000.0,False,Postponed,Walk-in,False,Not applicable,No issues
BK-02720,XT-01218,Music Video,2024-11-17,1,Abuja,NGN,21829000.0,0.0,21829000.0,False,Completed,Agency Partner,False,client rescheduled once,location_city_taken_from_client
BK-02721,XT-01811,Wedding Film,2024-11-17,4,Ibadan,NGN,8543000.0,0.0,8543000.0,False,Postponed,Referral,True,location permit paid by client,No issues
BK-02722,XT-00124,Music Video,2024-11-17,1,Kano,NGN,21317000.0,0.0,21317000.0,False,Cancelled,Referral,True,drone denied by airport authority,No issues
BK-02723,XT-00602,Wedding Film,2024-11-17,2,Atlanta,NGN,18347553.42,0.0,18347553.42,True,Completed,Referral,True,Not applicable,fx_rate_carried_from_earlier_day
BK-02724,XT-00246,Photoshoot,2024-11-17,1,Abuja,NGN,831000.0,0.0,831000.0,False,Completed,Agency Partner,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02725,XT-01682,Music Video,2024-11-18,1,Dubai,NGN,42640795.18,0.0,42640795.18,True,Completed,Unknown,True,"See contract, clause 4b - travel, per diem",fx_rate_carried_from_earlier_day
BK-02726,XT-01504,Music Video,2024-11-18,1,Nairobi,NGN,22598000.0,0.0,22598000.0,False,Completed,Unknown,True,Not applicable,No issues
BK-02727,XT-00897,Event Coverage,2024-11-18,1,Port Harcourt,NGN,5148000.0,0.0,5148000.0,False,Invoiced,Repeat Client,True,drone denied by airport authority,No issues
BK-02728,XT-00402,Photoshoot,2024-11-18,1,Dubai,NGN,3243102.73,0.0,3243102.73,True,Invoiced,Unknown,False,"See contract, clause 4b - travel, per diem",fx_rate_carried_from_earlier_day
BK-02729,XT-00358,Corporate Documentary,2024-11-19,1,Abuja,NGN,4867000.0,0.0,4867000.0,False,Completed,Referral,True,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02730,XT-01676,Photoshoot,2024-11-19,1,London,NGN,3532358.9,0.0,3532358.9,True,Invoiced,Google,False,"See contract, clause 4b - travel, per diem",No issues
BK-02731,XT-00765,Corporate Documentary,2024-11-19,1,Lagos,NGN,4601000.0,0.0,4601000.0,False,Postponed,Instagram,True,"Client said ""make it cinematic, like Nolan""",No issues
BK-02732,XT-01405,Music Video,2024-11-20,2,Lagos,NGN,28082000.0,0.0,28082000.0,False,In Production,TikTok,True,drone denied by airport authority,No issues
BK-02733,XT-00267,Commercial / TVC,2024-11-20,2,Johannesburg,NGN,20252000.0,0.0,20252000.0,False,Completed,Unknown,True,drone denied by airport authority,No issues
BK-02734,XT-00985,Music Video,2024-11-20,1,Accra,NGN,12972000.0,0.0,12972000.0,False,Completed,Agency Partner,True,drone denied by airport authority,No issues
BK-02735,XT-01208,Music Video,2024-11-20,2,Abuja,NGN,26500000.0,0.0,26500000.0,False,In Production,Walk-in,False,Not applicable,No issues
BK-02736,XT-00012,Music Video,2024-11-20,1,Accra,NGN,18488000.0,0.0,18488000.0,False,In Production,Google,Unknown,"Overtime: crew stayed till 2am, billed separately","location_city_taken_from_client,vat_applied_conflicting_duplicates"
BK-02737,XT-00592,Event Coverage,2024-11-21,1,Lagos,NGN,5478000.0,0.05,5204100.0,False,Completed,Agency Partner,True,Not applicable,No issues
BK-02738,XT-01339,Commercial / TVC,2024-11-21,1,Lagos,NGN,22208000.0,0.0,22208000.0,False,Postponed,Agency Partner,Unknown,RAW files delivered on 2 x 1TB SSD,vat_applied_conflicting_duplicates
BK-02739,XT-00817,Unknown,2024-11-21,3,Port Harcourt,NGN,29540000.0,0.1,26586000.0,False,Completed,TikTok,True,Not applicable,service_type_missing
BK-02740,XT-00837,Wedding Film,2024-11-21,2,London,NGN,19876982.93,0.0,19876982.93,True,Unknown,Referral,True,"half payment received, balance pending",status_missing
BK-02741,XT-00835,Event Coverage,2024-11-22,2,Nairobi,NGN,5101000.0,0.0,5101000.0,False,Completed,Unknown,True,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02742,XT-01380,Event Coverage,2024-11-23,1,Port Harcourt,NGN,4111000.0,0.05,3905450.0,False,Completed,Referral,False,"half payment received, balance pending",shoot_days_counted_from_timesheets
BK-02743,XT-01614,Photoshoot,2024-11-23,1,Lagos,NGN,3105000.0,0.0,3105000.0,False,Completed,Repeat Client,True,"half payment received, balance pending",location_city_taken_from_client
BK-02744,XT-01418,Corporate Documentary,2024-11-23,2,Abuja,NGN,12163000.0,0.0,12163000.0,False,Completed,Walk-in,False,Not applicable,No issues
BK-02745,XT-01843,Wedding Film,2024-11-23,1,Port Harcourt,NGN,6095000.0,0.0,6095000.0,False,Completed,Referral,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02746,XT-00127,Event Coverage,2024-11-23,1,Accra,NGN,3024000.0,0.0,3024000.0,False,Completed,Agency Partner,True,Not applicable,No issues
BK-02747,XT-01008,Event Coverage,2024-11-23,1,Johannesburg,NGN,1858000.0,0.0,1858000.0,False,Completed,Google,False,"Client said ""make it cinematic, like Nolan""",No issues
BK-02748,XT-01483,Event Coverage,2024-11-24,1,Lagos,NGN,4652000.0,0.1,4186800.0,False,Postponed,TikTok,True,location permit paid by client,No issues
BK-02749,XT-00997,Photoshoot,2024-11-24,1,Dubai,NGN,6147294.4,0.0,6147294.4,True,Postponed,Unknown,True,client rescheduled once,fx_rate_carried_from_earlier_day
BK-02750,XT-01157,Commercial / TVC,2024-11-24,1,Atlanta,NGN,96317463.7,0.0,96317463.7,True,Completed,Instagram,Unknown,Not applicable,"fx_rate_carried_from_earlier_day,vat_applied_conflicting_duplicates"
BK-02751,XT-00041,Studio Rental,2024-11-24,1,Abuja,NGN,329000.0,0.0,329000.0,False,Unknown,Walk-in,False,RAW files delivered on 2 x 1TB SSD,status_missing
BK-02752,XT-01480,Wedding Film,2024-11-24,2,Abuja,NGN,3534000.0,0.0,3534000.0,False,Invoiced,Google,True,drone denied by airport authority,No issues
BK-02753,XT-01215,Studio Rental,2024-11-24,2,London,NGN,1073180.8,0.0,1073180.8,True,Completed,Unknown,True,Not applicable,fx_rate_carried_from_earlier_day
BK-02754,XT-01892,Photoshoot,2024-11-25,2,Abuja,NGN,4319000.0,0.0,4319000.0,False,Completed,Repeat Client,True,drone denied by airport authority,No issues
BK-02755,XT-00954,Corporate Documentary,2024-11-25,2,Accra,NGN,15931000.0,0.0,15931000.0,False,Completed,Walk-in,True,drone denied by airport authority,No issues
BK-02756,XT-00707,Studio Rental,2024-11-26,1,Atlanta,NGN,542732.87,0.0,542732.87,True,In Production,Walk-in,True,drone denied by airport authority,No issues
BK-02757,XT-01891,Corporate Documentary,2024-11-27,2,Port Harcourt,NGN,10835000.0,0.0,10835000.0,False,Completed,Walk-in,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02758,XT-00240,Photoshoot,2024-11-27,2,Abuja,NGN,2337000.0,0.0,2337000.0,False,Completed,Instagram,True,Not applicable,No issues
BK-02759,XT-01023,Studio Rental,2024-11-28,1,Abuja,NGN,883000.0,0.0,883000.0,False,Completed,Referral,True,RAW files delivered on 2 x 1TB SSD,location_city_taken_from_client
BK-02760,XT-01790,Event Coverage,2024-11-28,1,Lagos,NGN,903000.0,0.0,903000.0,False,Invoiced,TikTok,True,"half payment received, balance pending",No issues
BK-02761,XT-01661,Commercial / TVC,2024-11-29,1,London,NGN,24189148.33,0.0,24189148.33,True,Completed,Google,False,Not applicable,No issues
BK-02762,XT-01848,Corporate Documentary,2024-11-29,1,Port Harcourt,NGN,4236000.0,0.0,4236000.0,False,Completed,Google,True,Not applicable,shoot_days_counted_from_timesheets
BK-02763,XT-01567,Wedding Film,2024-11-30,2,Lagos,NGN,6106000.0,0.0,6106000.0,False,Postponed,Repeat Client,True,location permit paid by client,No issues
BK-02764,XT-00582,Photoshoot,2024-11-30,2,Abuja,NGN,3795000.0,0.05,3605250.0,False,Completed,Repeat Client,True,"half payment received, balance pending",No issues
BK-02765,XT-00540,Commercial / TVC,2024-11-30,1,Johannesburg,NGN,46935000.0,0.0,46935000.0,False,Completed,Walk-in,False,Not applicable,No issues
BK-02766,XT-00892,Music Video,2024-11-30,1,Lagos,NGN,19990000.0,0.0,19990000.0,False,Completed,Agency Partner,True,drone denied by airport authority,No issues
BK-02767,XT-00064,Event Coverage,2024-12-01,4,Port Harcourt,NGN,2906000.0,0.0,2906000.0,False,Completed,Repeat Client,True,client rescheduled once,No issues
BK-02768,XT-00182,Photoshoot,2024-12-01,1,Enugu,NGN,3943000.0,0.0,3943000.0,False,Postponed,Unknown,True,Not applicable,No issues
BK-02769,XT-01225,Wedding Film,2024-12-01,1,London,NGN,6881983.05,0.0,6881983.05,True,Completed,Repeat Client,True,Not applicable,fx_rate_carried_from_earlier_day
BK-02770,XT-01131,Studio Rental,2024-12-01,2,London,NGN,1430907.37,0.0,1430907.37,True,Cancelled,Agency Partner,True,"See contract, clause 4b - travel, per diem","location_city_taken_from_client,fx_rate_carried_from_earlier_day"
BK-02771,XT-00201,Commercial / TVC,2024-12-01,1,Johannesburg,NGN,51695000.0,0.0,51695000.0,False,Completed,Walk-in,False,"half payment received, balance pending",No issues
BK-02772,XT-00666,Studio Rental,2024-12-01,1,Enugu,NGN,266000.0,0.05,252700.0,False,Completed,Referral,True,location permit paid by client,location_city_taken_from_client
BK-02773,XT-01499,Photoshoot,2024-12-02,3,Abuja,NGN,4449000.0,0.0,4449000.0,False,Completed,Agency Partner,True,Not applicable,No issues
BK-02774,XT-00517,Event Coverage,2024-12-02,1,Abuja,NGN,1998000.0,0.0,1998000.0,False,Completed,Agency Partner,True,RAW files delivered on 2 x 1TB SSD,location_city_taken_from_client
BK-02775,XT-01433,Photoshoot,2024-12-02,1,Kano,NGN,1534000.0,0.0,1534000.0,False,Completed,Instagram,True,client rescheduled once,No issues
BK-02776,XT-00671,Photoshoot,2024-12-03,1,Dubai,NGN,1921482.07,0.0,1921482.07,True,Completed,Instagram,False,Not applicable,fx_rate_carried_from_earlier_day
BK-02777,XT-00331,Wedding Film,2024-12-03,1,Lagos,NGN,3146000.0,0.0,3146000.0,False,Completed,Referral,False,"half payment received, balance pending",No issues
BK-02778,XT-00451,Event Coverage,2024-12-03,1,Lagos,NGN,3459000.0,0.0,3459000.0,False,Completed,Repeat Client,True,"half payment received, balance pending",No issues
BK-02779,XT-00508,Studio Rental,2024-12-03,1,Nairobi,NGN,711000.0,0.0,711000.0,False,Completed,Google,False,"Client said ""make it cinematic, like Nolan""",No issues
BK-02780,XT-01629,Event Coverage,2024-12-04,1,London,NGN,3534703.02,0.0,3534703.02,True,Invoiced,Walk-in,False,Not applicable,No issues
BK-02781,XT-00253,Event Coverage,2024-12-04,1,Lagos,NGN,5052000.0,0.0,5052000.0,False,Invoiced,Walk-in,True,"Overtime: crew stayed till 2am, billed separately",No issues
