booking_id,client_id,service_type,shoot_date,shoot_days,location_city,currency,gross_amount_ngn,discount_pct,net_amount_ngn,fx_converted,status,lead_source,notes,dq_flags
BK-01681,XT-01551,Music Video,2023-10-19,2,Abuja,NGN,20211000.0,0.0,20211000.0,False,Cancelled,Agency Partner,"See contract, clause 4b - travel, per diem",No issues
BK-01682,XT-01196,Wedding Film,2023-10-20,1,Port Harcourt,NGN,6063000.0,0.0,6063000.0,False,Cancelled,TikTok,client rescheduled once,location_city_taken_from_client
BK-01683,XT-00568,Photoshoot,2023-10-20,1,Accra,NGN,3111000.0,0.0,3111000.0,False,Completed,Repeat Client,client rescheduled once,No issues
BK-01684,XT-01314,Unknown,2023-10-21,1,Lagos,NGN,12431000.0,0.0,12431000.0,False,Completed,Instagram,Not applicable,"location_city_taken_from_client,service_type_missing"
BK-01685,XT-00983,Corporate Documentary,2023-10-21,1,London,NGN,11152672.7,0.0,11152672.7,True,Completed,Unknown,"See contract, clause 4b - travel, per diem","location_city_taken_from_client,fx_rate_carried_from_earlier_day"
BK-01686,XT-01115,Corporate Documentary,2023-10-21,2,Lagos,NGN,17026000.0,0.05,16174700.0,False,Unknown,Google,Not applicable,status_missing
BK-01687,XT-01110,Unknown,2023-10-22,1,Atlanta,NGN,3284940.0,0.0,3284940.0,True,Cancelled,Google,Not applicable,"service_type_missing,fx_rate_carried_from_earlier_day"
BK-01688,XT-00810,Studio Rental,2023-10-22,1,Lagos,NGN,605000.0,0.0,605000.0,False,In Production,Instagram,RAW files delivered on 2 x 1TB SSD,No issues
BK-01689,XT-00839,Studio Rental,2023-10-22,2,Lagos,NGN,559000.0,0.0,559000.0,False,Postponed,Walk-in,RAW files delivered on 2 x 1TB SSD,No issues
BK-01690,XT-00917,Music Video,2023-10-23,1,Lagos,NGN,5979000.0,0.1,5381100.0,False,Completed,Repeat Client,drone denied by airport authority,No issues
BK-01691,XT-00064,Event Coverage,2023-10-24,1,Port Harcourt,NGN,1406000.0,0.0,1406000.0,False,Completed,Unknown,client rescheduled once,No issues
BK-01692,XT-01201,Event Coverage,2023-10-24,1,Lagos,NGN,4506000.0,0.0,4506000.0,False,Completed,Instagram,Not applicable,location_city_taken_from_client
BK-01693,XT-01059,Corporate Documentary,2023-10-25,1,Lagos,NGN,14725000.0,0.0,14725000.0,False,Unknown,Instagram,Not applicable,status_missing
BK-01694,XT-01749,Wedding Film,2023-10-25,1,Port Harcourt,NGN,3345000.0,0.1,3010500.0,False,Postponed,Referral,"See contract, clause 4b - travel, per diem",No issues
BK-01695,XT-01437,Studio Rental,2023-10-25,1,Lagos,NGN,596000.0,0.05,566200.0,False,Completed,TikTok,"Client said ""make it cinematic, like Nolan""",No issues
BK-01696,XT-00733,Music Video,2023-10-26,1,Lagos,NGN,9148000.0,0.0,9148000.0,False,Completed,Instagram,Not applicable,No issues
BK-01697,XT-00548,Photoshoot,2023-10-26,1,Lagos,NGN,2358000.0,0.0,2358000.0,False,Completed,Instagram,client rescheduled once,No issues
BK-01698,XT-01162,Event Coverage,2023-10-26,2,Abuja,NGN,1737000.0,0.0,1737000.0,False,Completed,Agency Partner,"half payment received, balance pending",No issues
BK-01699,XT-00705,Photoshoot,2023-10-26,1,London,NGN,1609153.9,0.0,1609153.9,True,Completed,Instagram,client rescheduled once,shoot_days_counted_from_timesheets
BK-01700,XT-00887,Commercial / TVC,2023-10-27,1,Lagos,NGN,31385000.0,0.0,31385000.0,False,Completed,Unknown,"See contract, clause 4b - travel, per diem",No issues
BK-01701,XT-01411,Music Video,2023-10-27,1,Dubai,NGN,13188887.71,0.0,13188887.71,True,Postponed,Agency Partner,Not applicable,No issues
BK-01702,XT-00331,Studio Rental,2023-10-27,2,Lagos,NGN,886000.0,0.0,886000.0,False,Completed,Unknown,location permit paid by client,No issues
BK-01703,XT-01206,Event Coverage,2023-10-27,4,Kano,NGN,7698000.0,0.0,7698000.0,False,Invoiced,Referral,Not applicable,No issues
BK-01704,XT-01600,Photoshoot,2023-10-28,3,Accra,NGN,4947000.0,0.0,4947000.0,False,In Production,Unknown,RAW files delivered on 2 x 1TB SSD,No issues
BK-01705,XT-00762,Corporate Documentary,2023-10-28,1,Lagos,NGN,5255000.0,0.0,5255000.0,False,Cancelled,Instagram,RAW files delivered on 2 x 1TB SSD,No issues
BK-01706,XT-00135,Music Video,2023-10-28,1,Lagos,NGN,7462000.0,0.0,7462000.0,False,Invoiced,Instagram,Not applicable,No issues
BK-01707,XT-00205,Photoshoot,2023-10-29,2,Lagos,NGN,1921000.0,0.0,1921000.0,False,Completed,Instagram,"See contract, clause 4b - travel, per diem",No issues
BK-01708,XT-01368,Short Film,2023-10-29,1,Lagos,NGN,12897000.0,0.0,12897000.0,False,Completed,Repeat Client,client rescheduled once,No issues
BK-01709,XT-00301,Corporate Documentary,2023-10-29,1,Dubai,NGN,8517823.31,0.0,8517823.31,True,Completed,Referral,RAW files delivered on 2 x 1TB SSD,fx_rate_carried_from_earlier_day
BK-01710,XT-00624,Studio Rental,2023-10-29,1,Lagos,NGN,614000.0,0.05,583300.0,False,Completed,Walk-in,Not applicable,No issues
BK-01711,XT-01341,Unknown,2023-10-30,1,Accra,NGN,1835000.0,0.0,1835000.0,False,Completed,TikTok,drone denied by airport authority,service_type_missing
BK-01712,XT-00438,Studio Rental,2023-10-30,1,Johannesburg,NGN,750000.0,0.0,750000.0,False,Completed,TikTok,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01713,XT-00900,Studio Rental,2023-10-30,1,Abuja,NGN,447000.0,0.0,447000.0,False,Cancelled,Referral,Not applicable,No issues
BK-01714,XT-01801,Short Film,2023-10-31,2,Ibadan,NGN,23635000.0,0.0,23635000.0,False,Invoiced,Unknown,"half payment received, balance pending",No issues
BK-01715,XT-00905,Event Coverage,2023-10-31,1,Ibadan,NGN,1638000.0,0.0,1638000.0,False,Completed,Google,client rescheduled once,shoot_days_counted_from_timesheets
BK-01716,XT-01567,Short Film,2023-10-31,1,Lagos,NGN,10913000.0,0.0,10913000.0,False,In Production,Referral,Not applicable,No issues
BK-01717,XT-01449,Wedding Film,2023-11-01,1,Lagos,NGN,6534000.0,0.0,6534000.0,False,In Production,Walk-in,RAW files delivered on 2 x 1TB SSD,No issues
BK-01718,XT-00952,Commercial / TVC,2023-11-01,2,Dubai,NGN,20051472.74,0.0,20051472.74,True,Completed,Agency Partner,Not applicable,No issues
BK-01719,XT-00390,Photoshoot,2023-11-02,1,Port Harcourt,NGN,1227000.0,0.0,1227000.0,False,Completed,Agency Partner,"See contract, clause 4b - travel, per diem",No issues
BK-01720,XT-00776,Commercial / TVC,2023-11-02,2,Ibadan,NGN,21650000.0,0.0,21650000.0,False,Completed,Referral,"half payment received, balance pending",No issues
BK-01721,XT-01321,Wedding Film,2023-11-02,1,Johannesburg,NGN,6617000.0,0.0,6617000.0,False,Completed,Repeat Client,client rescheduled once,No issues
BK-01722,XT-00647,Music Video,2023-11-02,1,Ibadan,NGN,13802000.0,0.0,13802000.0,False,Completed,TikTok,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01723,XT-00949,Photoshoot,2023-11-03,2,Abuja,NGN,1042000.0,0.0,1042000.0,False,Postponed,Referral,RAW files delivered on 2 x 1TB SSD,No issues
BK-01724,XT-01456,Wedding Film,2023-11-03,1,Nairobi,NGN,2387000.0,0.0,2387000.0,False,Completed,Agency Partner,drone denied by airport authority,No issues
BK-01725,XT-01842,Event Coverage,2023-11-03,1,Lagos,NGN,4950000.0,0.0,4950000.0,False,Completed,Google,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01726,XT-01341,Photoshoot,2023-11-04,2,Accra,NGN,4367000.0,0.0,4367000.0,False,Completed,Instagram,Not applicable,No issues
BK-01727,XT-01096,Event Coverage,2023-11-04,5,Lagos,NGN,7461000.0,0.1,6714900.0,False,Completed,TikTok,Not applicable,No issues
BK-01728,XT-00893,Photoshoot,2023-11-04,1,Enugu,NGN,793000.0,0.0,793000.0,False,Completed,TikTok,"Client said ""make it cinematic, like Nolan""",No issues
BK-01729,XT-00191,Commercial / TVC,2023-11-04,1,Ibadan,NGN,14839000.0,0.0,14839000.0,False,Completed,Instagram,Not applicable,No issues
BK-01730,XT-01573,Short Film,2023-11-04,1,Port Harcourt,NGN,23415000.0,0.0,23415000.0,False,Completed,Google,RAW files delivered on 2 x 1TB SSD,location_city_taken_from_client
BK-01731,XT-01863,Commercial / TVC,2023-11-04,1,Port Harcourt,NGN,31021000.0,0.0,31021000.0,False,Completed,Unknown,"Client said ""make it cinematic, like Nolan""",No issues
BK-01732,XT-01389,Commercial / TVC,2023-11-05,1,Ibadan,NGN,24355000.0,0.0,24355000.0,False,Completed,Instagram,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01733,XT-00803,Wedding Film,2023-11-05,1,London,NGN,5461110.6,0.0,5461110.6,True,Completed,Repeat Client,RAW files delivered on 2 x 1TB SSD,fx_rate_carried_from_earlier_day
BK-01734,XT-01535,Unknown,2023-11-05,1,Kano,NGN,936000.0,0.0,936000.0,False,Completed,Walk-in,Not applicable,service_type_missing
BK-01735,XT-01670,Wedding Film,2023-11-05,1,Port Harcourt,NGN,5301000.0,0.1,4770900.0,False,Invoiced,Repeat Client,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01736,XT-00499,Music Video,2023-11-05,1,Lagos,NGN,18288000.0,0.0,18288000.0,False,Completed,Instagram,drone denied by airport authority,No issues
BK-01737,XT-00800,Photoshoot,2023-11-05,2,Lagos,NGN,4509000.0,0.0,4509000.0,False,Completed,Referral,RAW files delivered on 2 x 1TB SSD,location_city_taken_from_client
BK-01738,XT-00695,Corporate Documentary,2023-11-05,1,Abuja,NGN,12510000.0,0.0,12510000.0,False,Completed,TikTok,drone denied by airport authority,No issues
BK-01739,XT-01742,Wedding Film,2023-11-05,1,Lagos,NGN,7143000.0,0.0,7143000.0,False,Completed,TikTok,Not applicable,No issues
BK-01740,XT-00398,Unknown,2023-11-06,1,Lagos,NGN,17375000.0,0.0,17375000.0,False,Completed,Unknown,Not applicable,"location_city_taken_from_client,service_type_missing"
BK-01741,XT-01810,Corporate Documentary,2023-11-06,1,Johannesburg,NGN,7843000.0,0.0,7843000.0,False,Completed,Unknown,RAW files delivered on 2 x 1TB SSD,No issues
BK-01742,XT-01568,Commercial / TVC,2023-11-06,2,Lagos,NGN,60910000.0,0.0,60910000.0,False,Completed,TikTok,Not applicable,No issues
BK-01743,XT-01270,Music Video,2023-11-06,1,Abuja,NGN,10002000.0,0.0,10002000.0,False,Invoiced,Instagram,Not applicable,No issues
BK-01744,XT-00048,Photoshoot,2023-11-07,1,Lagos,NGN,1075000.0,0.1,967500.0,False,Completed,Google,Not applicable,No issues
BK-01745,XT-01211,Corporate Documentary,2023-11-07,1,Ibadan,NGN,14805000.0,0.0,14805000.0,False,Completed,Unknown,location permit paid by client,No issues
BK-01746,XT-00799,Photoshoot,2023-11-07,1,Lagos,NGN,3604000.0,0.0,3604000.0,False,Completed,Google,"half payment received, balance pending",No issues
BK-01747,XT-00731,Photoshoot,2023-11-07,1,Abuja,NGN,629000.0,0.0,629000.0,False,Cancelled,Walk-in,Not applicable,No issues
BK-01748,XT-00993,Music Video,2023-11-08,1,Johannesburg,NGN,8239000.0,0.1,7415100.0,False,Postponed,TikTok,"Client said ""make it cinematic, like Nolan""",No issues
BK-01749,XT-00723,Music Video,2023-11-09,1,Atlanta,NGN,10527419.41,0.0,10527419.41,True,Invoiced,Instagram,client rescheduled once,No issues
BK-01750,XT-01476,Photoshoot,2023-11-09,1,Lagos,NGN,2995000.0,0.0,2995000.0,False,Completed,Repeat Client,"See contract, clause 4b - travel, per diem",No issues
BK-01751,XT-00478,Wedding Film,2023-11-09,1,Lagos,NGN,4860000.0,0.0,4860000.0,False,Completed,Instagram,Not applicable,shoot_days_counted_from_timesheets
BK-01752,XT-00742,Short Film,2023-11-09,1,Lagos,NGN,14705000.0,0.15,12499250.0,False,Completed,Agency Partner,Not applicable,No issues
BK-01753,XT-01232,Photoshoot,2023-11-09,1,Lagos,NGN,915000.0,0.0,915000.0,False,Completed,Referral,"See contract, clause 4b - travel, per diem",No issues
BK-01754,XT-00893,Studio Rental,2023-11-10,1,Enugu,NGN,884000.0,0.0,884000.0,False,Completed,Google,"See contract, clause 4b - travel, per diem",location_city_taken_from_client
BK-01755,XT-00661,Commercial / TVC,2023-11-10,2,Ibadan,NGN,29815000.0,0.0,29815000.0,False,Completed,Unknown,location permit paid by client,No issues
BK-01756,XT-00523,Music Video,2023-11-11,1,Kano,NGN,14540000.0,0.1,13086000.0,False,Completed,TikTok,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01757,XT-00450,Corporate Documentary,2023-11-11,1,Port Harcourt,NGN,15592000.0,0.0,15592000.0,False,Completed,Unknown,Not applicable,No issues
BK-01758,XT-01707,Music Video,2023-11-11,1,Port Harcourt,NGN,10811000.0,0.0,10811000.0,False,In Production,Instagram,"Client said ""make it cinematic, like Nolan""",No issues
BK-01759,XT-01504,Music Video,2023-11-11,1,Nairobi,NGN,17012000.0,0.0,17012000.0,False,Completed,TikTok,Not applicable,No issues
BK-01760,XT-01342,Music Video,2023-11-11,1,Lagos,NGN,4302000.0,0.0,4302000.0,False,Postponed,Referral,"Client said ""make it cinematic, like Nolan""",No issues
BK-01761,XT-01228,Photoshoot,2023-11-11,2,Atlanta,NGN,3142110.37,0.0,3142110.37,True,Cancelled,Repeat Client,drone denied by airport authority,fx_rate_carried_from_earlier_day
BK-01762,XT-00110,Photoshoot,2023-11-12,1,Kano,NGN,1625000.0,0.0,1625000.0,False,In Production,TikTok,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01763,XT-00878,Music Video,2023-11-12,1,Abuja,NGN,12777000.0,0.0,12777000.0,False,Completed,TikTok,Not applicable,No issues
BK-01764,XT-00079,Corporate Documentary,2023-11-12,2,Abuja,NGN,15487000.0,0.0,15487000.0,False,Completed,Referral,Not applicable,No issues
BK-01765,XT-01761,Music Video,2023-11-12,1,Nairobi,NGN,3087000.0,0.0,3087000.0,False,Cancelled,Referral,"See contract, clause 4b - travel, per diem",No issues
BK-01766,XT-00678,Event Coverage,2023-11-12,1,Dubai,NGN,1977902.14,0.0,1977902.14,True,Completed,Google,Not applicable,fx_rate_carried_from_earlier_day
BK-01767,XT-00702,Music Video,2023-11-12,1,Lagos,NGN,13406000.0,0.0,13406000.0,False,Completed,Referral,Not applicable,No issues
BK-01768,XT-00494,Wedding Film,2023-11-12,1,Abuja,NGN,2390000.0,0.0,2390000.0,False,Completed,Unknown,"Client said ""make it cinematic, like Nolan""",No issues
BK-01769,XT-01610,Studio Rental,2023-11-12,1,Ibadan,NGN,792000.0,0.0,792000.0,False,Completed,Instagram,drone denied by airport authority,No issues
BK-01770,XT-00431,Photoshoot,2023-11-12,2,Nairobi,NGN,4253000.0,0.0,4253000.0,False,Invoiced,Agency Partner,Not applicable,No issues
BK-01771,XT-01743,Photoshoot,2023-11-13,1,Lagos,NGN,696000.0,0.0,696000.0,False,Completed,Unknown,Not applicable,No issues
BK-01772,XT-00129,Corporate Documentary,2023-11-13,1,Nairobi,NGN,15611000.0,0.0,15611000.0,False,Completed,Repeat Client,Not applicable,No issues
BK-01773,XT-00918,Studio Rental,2023-11-13,2,Abuja,NGN,1210000.0,0.0,1210000.0,False,Completed,Repeat Client,Not applicable,No issues
BK-01774,XT-00517,Studio Rental,2023-11-13,1,Abuja,NGN,930000.0,0.0,930000.0,False,Completed,Repeat Client,location permit paid by client,No issues
BK-01775,XT-00147,Wedding Film,2023-11-14,3,Kano,NGN,8256000.0,0.0,8256000.0,False,Postponed,TikTok,drone denied by airport authority,No issues
BK-01776,XT-01301,Event Coverage,2023-11-14,5,Johannesburg,NGN,12174000.0,0.0,12174000.0,False,Completed,TikTok,Not applicable,No issues
BK-01777,XT-01457,Event Coverage,2023-11-14,1,Lagos,NGN,1741000.0,0.0,1741000.0,False,Postponed,Referral,"half payment received, balance pending",No issues
BK-01778,XT-00700,Photoshoot,2023-11-14,5,Accra,NGN,2678000.0,0.15,2276300.0,False,Completed,Agency Partner,Not applicable,No issues
BK-01779,XT-01608,Music Video,2023-11-14,1,Lagos,NGN,20299000.0,0.05,19284050.0,False,Cancelled,Agency Partner,drone denied by airport authority,No issues
BK-01780,XT-01094,Corporate Documentary,2023-11-15,1,Lagos,NGN,15794000.0,0.0,15794000.0,False,Completed,Google,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01781,XT-01754,Event Coverage,2023-11-15,1,Ibadan,NGN,2123000.0,0.0,2123000.0,False,Completed,Instagram,Not applicable,No issues
BK-01782,XT-01858,Music Video,2023-11-16,1,Lagos,NGN,3132000.0,0.0,3132000.0,False,Invoiced,Unknown,location permit paid by client,No issues
BK-01783,XT-01646,Event Coverage,2023-11-16,2,Ibadan,NGN,3714000.0,0.0,3714000.0,False,Cancelled,Unknown,Not applicable,No issues
BK-01784,XT-01180,Photoshoot,2023-11-16,1,Kano,NGN,1321000.0,0.05,1254950.0,False,Completed,Unknown,client rescheduled once,No issues
BK-01785,XT-01242,Wedding Film,2023-11-16,1,Abuja,NGN,3542000.0,0.0,3542000.0,False,Cancelled,Repeat Client,Not applicable,No issues
BK-01786,XT-01120,Photoshoot,2023-11-17,1,Lagos,NGN,1785000.0,0.0,1785000.0,False,In Production,Walk-in,Not applicable,No issues
BK-01787,XT-00433,Commercial / TVC,2023-11-17,1,Enugu,NGN,14719000.0,0.0,14719000.0,False,Completed,Instagram,"half payment received, balance pending",No issues
BK-01788,XT-01592,Photoshoot,2023-11-17,1,Lagos,NGN,3104000.0,0.0,3104000.0,False,In Production,Instagram,"See contract, clause 4b - travel, per diem",No issues
BK-01789,XT-00947,Photoshoot,2023-11-18,1,Lagos,NGN,1123000.0,0.0,1123000.0,False,Completed,Unknown,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01790,XT-01347,Wedding Film,2023-11-18,1,Abuja,NGN,3541000.0,0.0,3541000.0,False,Completed,Unknown,Not applicable,No issues
BK-01791,XT-01358,Studio Rental,2023-11-18,1,Abuja,NGN,773000.0,0.0,773000.0,False,Cancelled,TikTok,"See contract, clause 4b - travel, per diem",No issues
BK-01792,XT-00697,Studio Rental,2023-11-18,1,Lagos,NGN,510000.0,0.0,510000.0,False,Completed,TikTok,"half payment received, balance pending",No issues
BK-01793,XT-00274,Photoshoot,2023-11-19,1,Lagos,NGN,883000.0,0.05,838850.0,False,Completed,Agency Partner,location permit paid by client,No issues
BK-01794,XT-01637,Corporate Documentary,2023-11-19,3,Lagos,NGN,21493000.0,0.0,21493000.0,False,Completed,Instagram,"See contract, clause 4b - travel, per diem",No issues
BK-01795,XT-00548,Event Coverage,2023-11-19,1,Lagos,NGN,2887000.0,0.1,2598300.0,False,Invoiced,TikTok,Not applicable,location_city_taken_from_client
BK-01796,XT-01513,Corporate Documentary,2023-11-20,1,London,NGN,10537518.97,0.0,10537518.97,True,Completed,Repeat Client,"Client said ""make it cinematic, like Nolan""",location_city_taken_from_client
BK-01797,XT-00631,Unknown,2023-11-20,1,London,NGN,178854.64,0.0,178854.64,True,Postponed,Instagram,Not applicable,service_type_missing
BK-01798,XT-00039,Wedding Film,2023-11-20,4,Enugu,NGN,14065000.0,0.0,14065000.0,False,Completed,Instagram,Not applicable,No issues
BK-01799,XT-01723,Photoshoot,2023-11-21,1,Lagos,NGN,3550000.0,0.0,3550000.0,False,Completed,Repeat Client,Not applicable,No issues
BK-01800,XT-01603,Music Video,2023-11-21,1,Lagos,NGN,18969000.0,0.0,18969000.0,False,Invoiced,Google,Not applicable,No issues
BK-01801,XT-01002,Event Coverage,2023-11-21,1,Abuja,NGN,4589000.0,0.0,4589000.0,False,Completed,TikTok,drone denied by airport authority,location_city_taken_from_client
BK-01802,XT-01616,Music Video,2023-11-21,1,London,NGN,3936235.6,0.0,3936235.6,True,Cancelled,Repeat Client,drone denied by airport authority,No issues
BK-01803,XT-00487,Commercial / TVC,2023-11-21,1,London,NGN,34750049.4,0.05,33012546.93,True,Completed,Google,Not applicable,No issues
BK-01804,XT-01209,Event Coverage,2023-11-22,1,Lagos,NGN,1574000.0,0.0,1574000.0,False,In Production,Referral,RAW files delivered on 2 x 1TB SSD,No issues
BK-01805,XT-00087,Commercial / TVC,2023-11-22,2,Lagos,NGN,18349000.0,0.0,18349000.0,False,Completed,Agency Partner,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01806,XT-00381,Music Video,2023-11-22,2,Lagos,NGN,23578000.0,0.0,23578000.0,False,Completed,Unknown,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01807,XT-00295,Wedding Film,2023-11-22,2,Abuja,NGN,3133000.0,0.1,2819700.0,False,Completed,Google,location permit paid by client,shoot_days_counted_from_timesheets
BK-01808,XT-01096,Photoshoot,2023-11-22,1,Lagos,NGN,3591000.0,0.0,3591000.0,False,Completed,Unknown,client rescheduled once,No issues
BK-01809,XT-00834,Wedding Film,2023-11-23,1,Lagos,NGN,6537000.0,0.0,6537000.0,False,Postponed,Unknown,location permit paid by client,No issues
BK-01810,XT-00438,Wedding Film,2023-11-23,1,Johannesburg,NGN,4874000.0,0.0,4874000.0,False,Completed,Referral,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01811,XT-01555,Music Video,2023-11-23,1,Dubai,NGN,14517557.1,0.0,14517557.1,True,Completed,Agency Partner,RAW files delivered on 2 x 1TB SSD,No issues
BK-01812,XT-01297,Corporate Documentary,2023-11-24,2,Abuja,NGN,17588000.0,0.0,17588000.0,False,Completed,Unknown,"half payment received, balance pending",No issues
BK-01813,XT-00145,Wedding Film,2023-11-24,1,Dubai,NGN,4943731.5,0.0,4943731.5,True,Completed,Google,"half payment received, balance pending",No issues
BK-01814,XT-01031,Wedding Film,2023-11-25,2,Lagos,NGN,4220000.0,0.0,4220000.0,False,Completed,Google,Not applicable,No issues
BK-01815,XT-00371,Wedding Film,2023-11-25,2,Abuja,NGN,7665000.0,0.0,7665000.0,False,Completed,Unknown,RAW files delivered on 2 x 1TB SSD,No issues
BK-01816,XT-00715,Commercial / TVC,2023-11-25,1,Lagos,NGN,16848000.0,0.0,16848000.0,False,Completed,Referral,Not applicable,No issues
BK-01817,XT-01229,Event Coverage,2023-11-25,2,Abuja,NGN,4908000.0,0.1,4417200.0,False,In Production,Agency Partner,"See contract, clause 4b - travel, per diem",No issues
BK-01818,XT-01155,Short Film,2023-11-25,1,Nairobi,NGN,11030000.0,0.0,11030000.0,False,Completed,Google,Not applicable,No issues
BK-01819,XT-01742,Music Video,2023-11-25,1,Lagos,NGN,14004000.0,0.0,14004000.0,False,Completed,Agency Partner,location permit paid by client,No issues
BK-01820,XT-01476,Unknown,2023-11-26,1,Lagos,NGN,3779000.0,0.0,3779000.0,False,Completed,Repeat Client,Not applicable,service_type_missing
BK-01821,XT-01316,Photoshoot,2023-11-26,1,Lagos,NGN,629000.0,0.0,629000.0,False,In Production,Repeat Client,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01822,XT-00180,Unknown,2023-11-26,1,Abuja,NGN,3039000.0,0.0,3039000.0,False,Completed,Walk-in,drone denied by airport authority,service_type_missing
BK-01823,XT-00676,Wedding Film,2023-11-26,3,Enugu,NGN,11087000.0,0.05,10532650.0,False,Completed,Referral,drone denied by airport authority,No issues
BK-01824,XT-00933,Photoshoot,2023-11-27,1,Nairobi,NGN,3360000.0,0.0,3360000.0,False,Invoiced,TikTok,"See contract, clause 4b - travel, per diem",No issues
BK-01825,XT-00173,Wedding Film,2023-11-27,1,Abuja,NGN,7157000.0,0.0,7157000.0,False,Unknown,Google,"Client said ""make it cinematic, like Nolan""",status_missing
BK-01826,XT-01259,Event Coverage,2023-11-27,1,Abuja,NGN,2983000.0,0.0,2983000.0,False,Invoiced,Repeat Client,client rescheduled once,No issues
BK-01827,XT-00858,Event Coverage,2023-11-27,1,Lagos,NGN,4563000.0,0.0,4563000.0,False,Invoiced,Referral,Not applicable,No issues
BK-01828,XT-00517,Photoshoot,2023-11-27,1,Abuja,NGN,1012000.0,0.0,1012000.0,False,Completed,TikTok,RAW files delivered on 2 x 1TB SSD,shoot_days_counted_from_timesheets
BK-01829,XT-01645,Photoshoot,2023-11-28,1,Abuja,NGN,2860000.0,0.0,2860000.0,False,Completed,Repeat Client,drone denied by airport authority,location_city_taken_from_client
BK-01830,XT-00125,Commercial / TVC,2023-11-28,1,Lagos,NGN,9390000.0,0.0,9390000.0,False,Completed,Referral,"See contract, clause 4b - travel, per diem",No issues
BK-01831,XT-01367,Event Coverage,2023-11-28,1,Lagos,NGN,1551000.0,0.0,1551000.0,False,Cancelled,Unknown,client rescheduled once,No issues
BK-01832,XT-01449,Wedding Film,2023-11-29,1,Lagos,NGN,3129000.0,0.0,3129000.0,False,Completed,Unknown,RAW files delivered on 2 x 1TB SSD,No issues
BK-01833,XT-00128,Commercial / TVC,2023-11-29,1,Enugu,NGN,27889000.0,0.0,27889000.0,False,Cancelled,TikTok,RAW files delivered on 2 x 1TB SSD,location_city_taken_from_client
BK-01834,XT-00665,Event Coverage,2023-11-29,1,Lagos,NGN,1172000.0,0.0,1172000.0,False,Cancelled,Unknown,Not applicable,No issues
BK-01835,XT-00580,Photoshoot,2023-11-29,2,Lagos,NGN,4207000.0,0.0,4207000.0,False,Completed,Walk-in,drone denied by airport authority,location_city_taken_from_client
BK-01836,XT-01520,Wedding Film,2023-11-29,1,Accra,NGN,4010000.0,0.0,4010000.0,False,Completed,Agency Partner,"half payment received, balance pending",shoot_days_counted_from_timesheets
BK-01837,XT-01200,Wedding Film,2023-11-30,5,Johannesburg,NGN,6345000.0,0.0,6345000.0,False,Completed,TikTok,drone denied by airport authority,No issues
BK-01838,XT-01625,Event Coverage,2023-11-30,1,Abuja,NGN,3544000.0,0.0,3544000.0,False,Completed,Unknown,"half payment received, balance pending",No issues
BK-01839,XT-00948,Corporate Documentary,2023-12-01,3,Lagos,NGN,11506000.0,0.0,11506000.0,False,Invoiced,Unknown,Not applicable,No issues
BK-01840,XT-01385,Music Video,2023-12-01,1,Atlanta,NGN,4651228.66,0.0,4651228.66,True,Completed,Referral,"See contract, clause 4b - travel, per diem",No issues
BK-01841,XT-01128,Wedding Film,2023-12-02,3,Ibadan,NGN,10117000.0,0.0,10117000.0,False,Completed,Referral,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01842,XT-00135,Wedding Film,2023-12-02,1,Lagos,NGN,6531000.0,0.0,6531000.0,False,Completed,Walk-in,drone denied by airport authority,No issues
BK-01843,XT-01063,Wedding Film,2023-12-02,5,Atlanta,NGN,13388706.22,0.0,13388706.22,True,Completed,Unknown,client rescheduled once,fx_rate_carried_from_earlier_day
BK-01844,XT-01138,Music Video,2023-12-03,1,Abuja,NGN,10910000.0,0.0,10910000.0,False,Completed,Walk-in,"half payment received, balance pending",No issues
BK-01845,XT-00812,Event Coverage,2023-12-03,1,Atlanta,NGN,2036554.92,0.0,2036554.92,True,Completed,Google,"half payment received, balance pending",fx_rate_carried_from_earlier_day
BK-01846,XT-00933,Photoshoot,2023-12-03,1,Nairobi,NGN,784000.0,0.0,784000.0,False,Completed,Referral,client rescheduled once,No issues
BK-01847,XT-00584,Short Film,2023-12-03,1,Enugu,NGN,22187000.0,0.0,22187000.0,False,Invoiced,Instagram,RAW files delivered on 2 x 1TB SSD,No issues
BK-01848,XT-01781,Wedding Film,2023-12-04,1,Lagos,NGN,3165000.0,0.0,3165000.0,False,Postponed,Instagram,client rescheduled once,location_city_taken_from_client
BK-01849,XT-00986,Photoshoot,2023-12-04,1,London,NGN,2603371.06,0.0,2603371.06,True,Completed,Google,Not applicable,No issues
